reward,loss
-52.365048697034716,2.996258497238159
-37.91175356358281,107.68968200683594
-17.890182902625448,129.32020568847656
-23.780867251095888,143.43017578125
-16.22299729790162,75.78874206542969
-25.631197115345458,93.38372039794922
-18.464272359583717,101.29906463623047
-23.667410800541663,93.78274536132812
-37.12142139228844,115.3179702758789
-38.0597410029841,144.10491943359375
-26.35779520566292,164.74484252929688
-24.09990086567884,170.90769958496094
-20.78996734841229,92.44237518310547
-52.84137431615406,92.66934204101562
-80.8038850978123,95.44351959228516
-112.49847693439847,100.0810775756836
-88.2249444518066,119.5751724243164
-21.058746859099767,90.124267578125
-47.210004341746206,92.0831069946289
-13.502325669683184,88.01947021484375
-38.32251238710066,102.28385162353516
-30.54601815623998,83.23396301269531
-30.620052032413515,88.32268524169922
-35.342364994158864,93.70262908935547
-39.35842143938632,100.84717559814453
-29.497656248944743,95.60287475585938
-24.67477374847717,98.8926773071289
-34.543267592777156,74.29181671142578
-49.52514028866914,90.41177368164062
-24.14334598084394,69.49531555175781
-18.308068646858786,84.72291564941406
-18.534748138228448,57.48335647583008
-36.3380306746874,60.04899978637695
-24.497444350045622,64.73707580566406
-32.68670143616851,63.5928955078125
-24.09828639187247,74.32804870605469
-23.58473149095649,76.93758392333984
-26.250208870145638,68.9698257446289
-9.690659517801674,75.28873443603516
-38.70721603413224,52.341758728027344
-22.559273634376297,98.24310302734375
-34.36497348930018,63.42887878417969
-36.00386374172945,70.5571517944336
-43.837886769209895,70.67447662353516
-41.87959847425197,73.16394805908203
-14.685293268915299,49.070858001708984
-57.58027824859417,63.94072341918945
-24.41044853097333,84.03659057617188
-34.3634088218417,69.31145477294922
-41.38050813793905,78.711181640625
-30.1730142386933,64.3248062133789
-16.385696692899984,55.554107666015625
-22.891148016679416,52.3861083984375
-37.553652141673744,52.71030044555664
-29.48224160675438,76.22904968261719
-36.73496287844125,68.37394714355469
-42.9130289997383,56.118892669677734
-14.05571436850728,63.25286865234375
-26.38266860292401,65.74125671386719
-43.018673167592134,106.76581573486328
-37.73897719743065,63.07513427734375
-37.349643473715666,77.65299224853516
-22.714814952359728,83.68571472167969
-34.26010781527983,58.334190368652344
-10.983267743055892,61.200313568115234
-34.54714147370257,41.67523193359375
-17.819287928533946,55.094303131103516
-34.6421232788198,61.39475631713867
-20.293825052964287,58.43955993652344
-35.70470755456517,94.65536499023438
-32.35031340445281,65.15849304199219
-33.55719209358637,37.038204193115234
-31.591301236922263,53.15115737915039
-21.285509448992492,65.03703308105469
-34.204977349392294,79.43104553222656
-15.582926433294261,73.38391876220703
-9.803389746853,69.40380859375
-37.00028357489385,64.6996078491211
-13.200207250814604,62.776241302490234
-37.72808204642013,73.15220642089844
-32.328507240033105,98.01082611083984
-24.725163417011082,78.11114501953125
-26.04143673600635,47.29685974121094
-38.72546571050632,47.90217208862305
-20.94382096897384,65.23454284667969
-29.020337597709844,61.73955154418945
-22.322300467078247,61.873775482177734
-26.44789231374312,59.90569305419922
-42.670123651747424,64.44644927978516
-31.852580898125233,67.0199203491211
-35.25828213736207,69.2730484008789
-14.887749728311405,80.08795928955078
-35.68497347003146,71.26433563232422
-30.338253260447555,65.67184448242188
-25.06340622273306,73.8839111328125
-30.985905143587246,52.9834098815918
-39.892724734853445,84.66219329833984
-25.86837422962333,65.60286712646484
-33.51846276906214,53.99637222290039
-37.12792649981374,45.381492614746094
-27.665856411673925,58.17876052856445
-30.277838813250305,75.50856018066406
-29.374214610754667,34.05479431152344
-36.40011877325139,50.596397399902344
-34.25072472934673,83.9266357421875
-32.13809919299902,34.663997650146484
-37.24194871769889,57.711997985839844
-36.98443208466152,45.127811431884766
-37.58355107674894,90.14585876464844
-28.273024809417805,33.75627136230469
-16.805433267444972,57.88913345336914
-36.68743285073493,81.90599060058594
-42.58090172299405,70.53240203857422
-36.75275038921339,75.70339965820312
-15.899158477008953,63.07221603393555
-16.221375824233277,43.32414627075195
-34.64654780511228,71.08206939697266
-35.010191789228195,60.044219970703125
-26.952285694828127,74.48328399658203
-15.729274003080612,36.476322174072266
-37.12201297184724,58.43906784057617
-39.15741041454304,59.96387481689453
-20.50126865881329,62.65156173706055
-41.610256213010224,40.70536422729492
-20.545409108761657,27.007076263427734
-23.569446404802207,80.71995544433594
-25.56268761424245,54.80804443359375
-20.70035071970266,60.14878463745117
-27.164048278431963,52.83972930908203
-28.454880733899216,91.38189697265625
-27.842223829610845,50.974430084228516
-32.93263335448208,64.08409118652344
-35.325661853310024,68.43900299072266
-22.754523833936798,39.89979934692383
-22.680283002613297,42.38184356689453
-18.33449058648616,62.30484390258789
-46.971494585501844,47.26094436645508
-28.287307228515296,44.07764434814453
-24.842539539848854,41.92478561401367
-31.764507594616774,51.37334060668945
-36.200598568060364,85.13921356201172
-33.66460278399866,70.91402435302734
-31.26946762963012,50.38298416137695
-18.60004052121717,63.68693923950195
-41.47114464237489,51.72277069091797
-21.128418162666932,57.910980224609375
-36.86830290351045,59.05712890625
-18.133736963814627,62.20762252807617
-21.200343068132426,40.820491790771484
-27.38689588256217,59.47209548950195
-44.817209210403824,50.2723503112793
-15.509627522511325,42.33489227294922
-32.208718399828,64.21476745605469
-21.480653770305345,52.58238983154297
-40.26119087126233,76.08748626708984
-34.37243698535135,40.570411682128906
-34.86506446084566,40.1068229675293
-19.168573052313047,53.28103256225586
-29.072643733841343,37.97761917114258
-45.056206082506954,78.52179718017578
-19.660574878187475,92.55721282958984
-36.06847695678493,75.29362487792969
-35.429217999505425,75.12208557128906
-36.21305212522349,50.206546783447266
-32.03672611858339,48.59977340698242
-31.298562651404385,52.56671142578125
-32.817231492939165,47.169193267822266
-22.573882811147264,80.61272430419922
-36.58940768387052,38.881771087646484
-40.57008671787495,36.3558464050293
-23.90040034968277,48.52848434448242
-26.967938457419283,39.09531784057617
-34.047982653661634,36.6949348449707
-5.681470869207595,42.86418533325195
-24.445250893075034,67.1737289428711
-17.75497910422673,61.41260528564453
-22.900470915865732,31.911874771118164
-32.09783590256403,53.905738830566406
-20.239602789397964,26.79220199584961
-26.08114170903219,46.93431854248047
-28.010169203261693,61.47602462768555
-12.590300510567241,47.420196533203125
-28.0394801719436,56.80139923095703
-34.34824616016981,33.101566314697266
-13.735905644278294,50.16192626953125
-34.89728605929004,49.722251892089844
-46.97180557228243,66.75525665283203
-21.382619066884843,50.1636848449707
-18.68378019649646,50.162925720214844
-23.429676953598257,37.7166633605957
-25.56951670793789,40.63538360595703
-28.11235136901206,36.596893310546875
-20.430715168958283,57.33049011230469
-25.07536890208286,58.389984130859375
-19.08964894385929,45.3987922668457
-33.75666657268912,47.35916519165039
-32.41523358739559,57.53652572631836
-37.321844019086846,30.821720123291016
-21.34521697185723,50.04733657836914
-26.6485541276411,62.5352897644043
-35.73366433963416,34.369998931884766
-39.90011080321279,49.55487060546875
-49.31906265059614,56.67012405395508
-26.55868924463043,32.624698638916016
-41.765796541180364,66.4330062866211
-9.688817640246832,52.04502487182617
-35.147132894651754,32.983341217041016
-34.74035186070172,51.12418746948242
-38.036748040820456,64.88612365722656
-34.45214910719325,61.48524475097656
-21.479580069526605,49.51045608520508
-38.16928848899884,40.224910736083984
-40.96014207786366,48.510955810546875
-35.94618259987171,47.5677375793457
-38.32852601384485,36.30259323120117
-29.350303590701504,91.21898651123047
-36.15973833841566,59.043540954589844
-32.08147012879258,59.76531982421875
-12.942538286679524,85.54169464111328
-17.729099383667887,44.847572326660156
-33.23450515284242,78.41041564941406
-41.09605485194947,42.15728759765625
-22.780674074309275,53.180686950683594
-37.42730616436116,59.54634094238281
-26.29500731790717,27.227455139160156
-48.64276663235118,66.43916320800781
-30.645970654035235,71.64472961425781
-31.725463619801914,47.51476287841797
-31.38648280170461,33.83412170410156
-26.401975379896637,65.69930267333984
-5.499017220074339,47.1860237121582
-37.52560382555561,48.21879196166992
-28.145960610024243,39.401947021484375
-31.02211071688014,43.6763916015625
-24.17825445416155,33.90507888793945
-18.779817268804162,72.72795104980469
-29.539973968749567,53.02423858642578
-10.424520082859724,44.8254508972168
-33.680471935650445,65.00458526611328
-35.307967097918834,37.279197692871094
-37.77300793400889,49.471435546875
-41.2306927504315,35.81711196899414
-34.844846697923856,43.26741409301758
-22.770315174547015,63.831817626953125
-18.748216320625005,79.49618530273438
-36.54110750914689,43.96772003173828
-31.70200633350711,67.93860626220703
-12.18551914396383,37.80093002319336
-21.713221241129705,46.57722091674805
-41.76882816040049,36.53607940673828
-34.35044903836231,66.82988739013672
-29.826443953521494,48.277164459228516
-18.59706002918506,43.560508728027344
-37.51280069655856,38.812191009521484
-20.91370169826492,44.64418029785156
-31.36796405919122,45.439353942871094
-18.719897909250165,43.44824981689453
-41.270084384002786,62.9322509765625
-28.416094024926707,55.72998046875
-38.4273972326177,43.870872497558594
-23.18665801643975,32.46236038208008
-28.257158756586026,37.62865447998047
-34.00189691250404,47.6182975769043
-31.728022797695512,37.55152130126953
-38.817077100615755,35.163570404052734
-39.77214075569576,55.87750244140625
-32.27445956198869,75.34522247314453
-47.06403987684916,54.361209869384766
-32.672062071277345,43.299617767333984
-40.41854500301983,36.24893569946289
-26.65736485422702,38.539371490478516
-33.37905449733159,55.810569763183594
-13.947622095483645,37.63907241821289
-62.42801864165959,53.106075286865234
-23.517865669124294,60.384368896484375
-39.05705994206387,45.025962829589844
-39.49779240749343,51.49790954589844
-108.3007729194908,44.27202224731445
-33.64979292496932,49.183433532714844
-20.87503817087949,65.86907958984375
-32.015383731544674,36.999122619628906
-16.590179760419964,37.84830093383789
-33.05176303661925,21.06321907043457
-27.384704473417433,68.02983093261719
-32.665930882713404,55.73600387573242
-32.823696579224766,41.08371353149414
-51.434926227840776,72.54098510742188
-29.17684824698053,59.850914001464844
-30.974668176233465,41.16080856323242
-35.93287761571904,51.269832611083984
-32.41585077890391,44.55958938598633
-11.594043644289055,87.06129455566406
-35.81237335954658,41.731693267822266
-30.95996757855997,33.5925178527832
-35.29953072563599,65.30293273925781
-24.90116471361637,59.63437271118164
-35.84295837172867,52.74488830566406
-30.480425054475297,50.09354782104492
-36.0681267093885,54.41678237915039
-16.46808861341279,47.34166717529297
-21.565586791232057,37.252197265625
-33.66200109326349,26.761720657348633
-15.305942110450001,63.55464553833008
-17.670343376991102,60.52206802368164
-37.156387844541314,49.053184509277344
-34.647564197415605,55.26889419555664
-21.5720210774124,19.572092056274414
-14.778255367512408,26.670583724975586
-40.72762690629653,57.838714599609375
-14.192310661186172,35.380287170410156
-30.0875219978954,52.4272575378418
-17.537000825867125,59.730384826660156
-47.10479479579572,33.17951583862305
-32.982988104177835,46.2509765625
-81.97937139057889,40.842220306396484
-29.29675697281288,25.891109466552734
-135.24163109537696,41.984130859375
-27.733383195808877,31.148479461669922
-16.730830914017755,38.31060791015625
-34.99843533459222,54.3304443359375
-28.586711837956926,52.8564453125
-1.7899248752404717,57.86187744140625
-29.18558180029699,54.11146545410156
-25.223289480218785,63.771385192871094
-22.362540620240157,51.57267379760742
-23.388340180994927,37.009586334228516
-156.4619236229768,39.992210388183594
-52.09671323156354,68.9861831665039
-38.190604743782465,34.717994689941406
-7.467953185892419,45.974700927734375
-28.868971735568184,26.617088317871094
-20.385707655113084,40.17845916748047
-132.77049798346664,26.236146926879883
-25.685060194070655,67.631103515625
-36.02590665562441,58.63614273071289
-16.140238910432153,45.72222900390625
-7.283518121600027,93.58216857910156
-35.19010887207932,41.71425247192383
-35.901319284634894,40.41209030151367
-35.795170651797044,44.81156921386719
-34.48264834030332,76.99198913574219
-25.61487807173,29.69113540649414
-36.89592937869541,29.841341018676758
-42.19394734850583,50.266990661621094
-31.985888189841816,31.171974182128906
-34.707274852855335,45.421356201171875
-30.864190633404775,35.78261947631836
-23.09022472244692,76.2092056274414
-22.807412051358394,27.334766387939453
-16.101110054078323,30.055458068847656
-22.45542190404985,51.296146392822266
-96.55749408954473,34.92076110839844
-35.89164447764855,41.48506164550781
-24.137791513208246,36.004241943359375
-30.549340135346565,56.93073654174805
-22.360230051188026,40.64897537231445
-43.49673568044211,33.32862091064453
-34.977757346592256,26.203359603881836
-32.79380785229559,34.558837890625
-35.422300715912016,43.03202819824219
-32.02135799077589,61.781532287597656
-33.0193832923431,48.539363861083984
-12.407201296024438,56.20906448364258
-21.417698718669225,55.98088455200195
-23.011518335194427,44.96510696411133
-35.335978324566305,28.618255615234375
-30.140981667220178,38.04191207885742
-17.924764684841747,35.906585693359375
-25.706464036177376,57.40753173828125
-31.797622641041407,64.57515716552734
-33.185664327845494,33.271114349365234
-38.78276954934988,53.3825569152832
-17.386823159514115,56.78622055053711
-41.993406304350074,40.26105499267578
-35.35990922544458,30.165340423583984
-21.56402483160844,45.308990478515625
-32.468511739011845,56.40391159057617
-20.178044568496244,45.12190628051758
-35.532227575997574,45.518394470214844
-34.76318948990403,31.174287796020508
-38.63383597363076,42.86269760131836
-33.20097730616416,43.11681365966797
-33.367857347278154,43.375736236572266
-21.44600164419878,52.48588943481445
-25.23078014484091,38.470882415771484
-32.7501554774771,46.73164749145508
-31.54426304112834,45.0320930480957
-24.609487258639515,38.33363723754883
-36.263941215838955,40.4100341796875
-33.57312984254134,46.53693389892578
-20.39106961655405,39.08515548706055
-26.768468520850735,36.096012115478516
-25.542789958070685,52.02970504760742
-32.01776541342915,32.395965576171875
-40.19507730652868,46.13804244995117
-31.97716294099767,39.345584869384766
-36.05070377479121,40.92778778076172
-30.127925256419484,35.363616943359375
-47.20901865495357,26.487228393554688
-33.00947843944364,33.57963562011719
-27.15074061063437,44.15845489501953
-27.562047370821432,42.41566848754883
-15.303299678455584,66.94035339355469
-21.24631312831075,20.197437286376953
-22.9464679769115,45.80402374267578
-32.1534427919896,82.92237854003906
-34.90130378570188,34.45389175415039
-1.0939705781454652,43.10390090942383
