reward,loss
250.5,11.218117713928223
250.5,1.1096296310424805
205.0,14.940131187438965
246.0,0.14142264425754547
242.0,0.15847522020339966
176.5,0.10815814137458801
208.5,0.19158031046390533
250.5,0.11511431634426117
250.5,0.6899793744087219
235.0,5.647536277770996
220.0,0.21625040471553802
205.5,0.03190683200955391
143.5,0.044874537736177444
169.5,0.09549189358949661
192.0,0.037294719368219376
204.5,0.05264625325798988
164.0,0.0978768840432167
172.0,0.07280560582876205
206.5,0.10825195908546448
178.0,0.20749616622924805
175.0,0.1367453783750534
194.5,0.17654845118522644
179.0,0.19749031960964203
167.5,0.1471528261899948
177.5,0.18360447883605957
187.5,0.1913156360387802
173.0,0.2630242705345154
155.0,0.15189915895462036
164.0,0.1343906819820404
177.0,0.022906089201569557
166.5,0.03799407184123993
165.5,0.17249780893325806
176.5,0.1730964183807373
181.5,0.18466760218143463
164.5,0.2313113957643509
188.0,0.25489434599876404
230.0,0.2674703896045685
214.0,0.3142394721508026
237.0,0.35980579257011414
247.5,0.30689504742622375
246.0,0.4531336724758148
201.0,0.4171379506587982
235.5,0.31692713499069214
221.5,0.29277503490448
236.5,0.35051968693733215
250.5,0.2688789665699005
250.5,10.978215217590332
250.5,5.516477108001709
250.5,16.299928665161133
250.5,5.136518478393555
250.5,7.830907344818115
250.5,16.07077980041504
250.5,18.116426467895508
250.5,17.460987091064453
250.5,10.779637336730957
250.5,0.13867352902889252
250.5,2.2291247844696045
250.5,15.333614349365234
250.5,1.585563063621521
250.5,0.060937751084566116
250.5,1.160177230834961
250.5,13.834460258483887
250.5,16.27690315246582
250.5,17.259546279907227
250.5,11.48482608795166
250.5,0.09800558537244797
250.5,0.129324808716774
250.5,0.24348363280296326
250.5,9.389395713806152
250.5,15.840446472167969
250.5,7.769120693206787
250.5,0.5668455362319946
250.5,10.472813606262207
250.5,1.585071325302124
250.5,13.733705520629883
250.5,2.086225748062134
250.5,3.315703868865967
250.5,3.7627787590026855
250.5,13.10415267944336
250.5,5.687931537628174
250.5,14.161711692810059
250.5,15.007068634033203
250.5,13.866776466369629
250.5,3.9226303100585938
250.5,10.678230285644531
250.5,11.580151557922363
250.5,0.39589664340019226
250.5,0.17428287863731384
250.5,5.709959983825684
250.5,7.966405391693115
250.5,3.5570268630981445
250.5,6.201879978179932
250.5,5.044829845428467
250.5,0.1776498258113861
250.5,0.686524510383606
250.5,0.5724589824676514
250.5,6.839395046234131
250.5,13.32490062713623
250.5,2.815763473510742
250.5,5.526416301727295
250.5,15.900726318359375
250.5,20.32771873474121
250.5,17.34547996520996
250.5,4.874804973602295
250.5,8.20693588256836
250.5,1.561597466468811
250.5,1.3696588277816772
250.5,0.23144719004631042
250.5,1.3999439477920532
250.5,1.4279179573059082
250.5,2.763213872909546
250.5,2.3913750648498535
250.5,11.18469524383545
250.5,11.817707061767578
250.5,12.020733833312988
194.0,15.24056625366211
250.5,7.126214981079102
250.5,5.76961088180542
250.5,8.078439712524414
250.5,10.450469017028809
250.5,12.631132125854492
250.5,7.276627063751221
250.5,14.788698196411133
250.5,12.739476203918457
250.5,12.722606658935547
156.5,10.43066692352295
203.0,0.41737210750579834
250.5,0.15395772457122803
250.5,2.4051597118377686
250.5,11.006418228149414
204.0,14.412397384643555
250.5,0.4872267246246338
166.0,13.655494689941406
250.5,0.7394211888313293
250.5,0.39696672558784485
250.5,1.2136523723602295
250.5,3.813027858734131
250.5,3.0721800327301025
250.5,12.644948959350586
250.5,4.109048366546631
250.5,12.801682472229004
194.5,7.52920389175415
247.0,5.533288955688477
250.5,3.998481273651123
250.5,0.8702263236045837
250.5,7.019718647003174
250.5,12.601758003234863
239.5,9.800909996032715
250.5,5.442544460296631
222.5,0.6919658780097961
250.5,3.9581310749053955
250.5,3.688971996307373
250.5,7.935137748718262
250.5,5.7664875984191895
214.5,1.3739832639694214
194.5,18.530271530151367
250.5,9.355916023254395
250.5,0.6681420207023621
250.5,10.682509422302246
250.5,0.18097907304763794
172.5,0.11377622932195663
250.5,1.1534382104873657
250.5,7.941620349884033
250.5,1.0875396728515625
250.5,0.4540165364742279
250.5,1.0462236404418945
241.5,5.014062404632568
250.5,3.860257148742676
224.0,10.115277290344238
214.5,1.4247502088546753
211.0,1.0117275714874268
250.5,0.5259203314781189
250.5,0.18488681316375732
250.5,11.996781349182129
242.5,4.446521282196045
250.5,0.23322482407093048
250.5,11.459507942199707
250.5,11.915115356445312
250.5,8.886521339416504
202.0,2.9224817752838135
250.5,0.8583438396453857
250.5,9.268245697021484
169.0,4.127402305603027
180.0,1.6659200191497803
250.5,1.1610668897628784
250.5,2.644653797149658
198.5,5.290468215942383
250.5,1.1883108615875244
250.5,1.9629850387573242
250.5,4.604416370391846
250.5,10.49550724029541
250.5,11.184734344482422
250.5,10.382482528686523
250.5,1.6480412483215332
250.5,0.8525406718254089
250.5,0.8753455877304077
250.5,0.8444883823394775
250.5,9.800379753112793
250.5,11.172743797302246
250.5,0.2189677208662033
250.5,0.6927196383476257
250.5,1.1080389022827148
250.5,0.3191768229007721
250.5,0.3363683521747589
250.5,5.399283409118652
250.5,0.6830361485481262
250.5,10.699613571166992
250.5,5.604180335998535
250.5,9.528599739074707
250.5,0.9733113646507263
250.5,9.000288963317871
250.5,10.1358642578125
250.5,0.4984149634838104
250.5,8.593708992004395
250.5,7.944733142852783
250.5,1.2194045782089233
250.5,0.6451913118362427
250.5,2.4832799434661865
250.5,1.9677410125732422
250.5,0.8965656757354736
250.5,1.1817225217819214
250.5,1.7188541889190674
250.5,1.7755064964294434
250.5,1.8171364068984985
250.5,2.128722667694092
250.5,2.492264986038208
250.5,2.0973904132843018
250.5,2.2601563930511475
250.5,2.552048444747925
250.5,2.4837756156921387
250.5,2.327484369277954
250.5,3.9036366939544678
250.5,2.7466964721679688
250.5,2.8824942111968994
250.5,6.543857574462891
250.5,8.682292938232422
250.5,2.108654022216797
250.5,1.6379393339157104
250.5,2.6530420780181885
250.5,7.080621242523193
250.5,6.779430389404297
250.5,2.2986984252929688
250.5,5.627263069152832
250.5,9.338522911071777
250.5,5.939682960510254
250.5,1.191157579421997
250.5,2.2943334579467773
250.5,6.898940563201904
250.5,2.2707223892211914
250.5,6.7214579582214355
250.5,8.25904369354248
250.5,3.085604667663574
250.5,0.5731645822525024
250.5,2.5116655826568604
250.5,0.3486382067203522
250.5,0.35489681363105774
250.5,4.6613311767578125
250.5,4.493096351623535
250.5,2.8619611263275146
250.5,0.5297468304634094
250.5,0.41436851024627686
250.5,0.6542975306510925
250.5,1.2823779582977295
250.5,0.49242231249809265
250.5,0.7649374604225159
250.5,1.3714367151260376
250.5,1.3466798067092896
250.5,1.3110584020614624
250.5,1.3846689462661743
250.5,1.9218690395355225
250.5,1.4098644256591797
250.5,1.684598684310913
250.5,2.019319534301758
212.5,2.04115891456604
250.5,1.4260988235473633
250.5,1.7020370960235596
250.5,2.5181291103363037
250.5,2.711843729019165
250.5,3.033278703689575
205.5,2.7663493156433105
250.5,2.109060287475586
202.5,2.9079246520996094
185.5,2.6485631465911865
250.5,2.0377018451690674
250.5,2.5441935062408447
250.5,3.66184663772583
208.0,3.067002534866333
250.5,2.315045118331909
250.5,2.711601734161377
250.5,3.170330286026001
250.5,4.221429824829102
250.5,4.989393711090088
250.5,5.1179986000061035
250.5,5.296563625335693
250.5,4.579366207122803
250.5,5.518120288848877
250.5,4.635851860046387
250.5,5.683096885681152
250.5,5.453497409820557
250.5,4.7093892097473145
250.5,2.8698198795318604
250.5,4.4555864334106445
250.5,3.618231773376465
250.5,3.750544548034668
250.5,3.6389360427856445
250.5,2.8242359161376953
250.5,3.276724338531494
235.5,2.640700101852417
214.0,2.179248332977295
190.5,2.871107578277588
196.0,2.4519810676574707
191.0,3.017695665359497
182.5,3.0279483795166016
158.0,2.974541664123535
150.5,3.790325403213501
151.0,3.1845507621765137
133.0,2.9708147048950195
125.5,4.821696758270264
144.0,5.138181686401367
135.0,3.422023296356201
132.0,4.054318428039551
122.0,4.1418023109436035
137.0,3.794084310531616
133.5,3.238407611846924
130.0,2.9740796089172363
140.0,3.3487515449523926
127.0,3.583822250366211
140.5,3.5350260734558105
134.5,2.5016162395477295
142.5,2.925764560699463
164.5,2.564577579498291
151.5,2.0125081539154053
180.5,1.995327115058899
193.0,1.5454254150390625
227.0,1.2865231037139893
250.5,0.9817714691162109
250.5,2.925091028213501
250.5,2.8621301651000977
250.5,6.242841720581055
250.5,4.884882926940918
250.5,5.444084644317627
250.5,11.364243507385254
250.5,6.018855094909668
250.5,2.237757682800293
250.5,3.3017258644104004
250.5,2.5262880325317383
250.5,4.812947750091553
250.5,6.490198612213135
250.5,15.437439918518066
250.5,9.747962951660156
250.5,0.4761478006839752
250.5,0.2798048257827759
250.5,0.21262061595916748
250.5,0.24520908296108246
223.5,1.152053713798523
248.5,0.1330784559249878
