,reward
466,-757.4589999947463
467,-758.4589999947226
468,-759.458999994699
469,-760.4269999946761
470,-761.3059999946553
471,-762.5129999946504
472,-763.6679999946467
473,-764.6679999946231
474,-765.4269999946051
475,-766.4269999945815
476,-767.2349999945624
477,-768.0199999945438
478,-769.0199999945202
479,-769.3069999945134
480,-770.3069999944897
481,-770.4759999944857
482,-772.4749999944621
483,-774.4739999944385
484,-775.4739999944148
485,-776.6579999944105
486,-777.1169999943996
487,-778.116999994376
488,-779.1169999943523
489,-779.8979999943339
490,-780.8829999943106
491,-782.0709999943061
492,-783.0709999942825
493,-784.0709999942588
494,-786.0699999942352
495,-787.1259999942339
496,-788.1259999942102
497,-790.1249999941866
498,-790.7969999941707
499,-791.5349999941533
500,-792.5349999941296
501,-794.533999994106
502,-795.6049999941043
503,-797.6039999940807
504,-798.6039999940571
505,-799.9669999940485
506,-802.7949999940289
507,-803.7949999940053
508,-804.9229999940022
509,-805.2909999939935
510,-807.2899999939699
511,-808.5749999939632
512,-808.7619999939587
513,-811.5719999939396
514,-811.933999993931
515,-813.9349999939074
516,-814.9349999938837
517,-815.9349999938601
518,-816.9349999938364
519,-817.3819999938258
520,-818.3819999938022
521,-819.3819999937785
522,-820.3819999937549
523,-822.3829999937312
524,-822.646999993725
525,-823.6469999937013
526,-825.6459999936777
527,-827.0219999936688
528,-828.5529999936563
529,-828.8099999936502
530,-829.8099999936265
531,-831.8089999936029
532,-831.7459999935808
533,-833.7449999935571
534,-834.7449999935335
535,-837.7429999935099
536,-838.1519999935002
537,-839.1519999934766
538,-840.7439999934626
539,-843.741999993439
540,-844.7419999934153
541,-847.7399999933917
542,-848.7399999933681
543,-849.7399999933444
544,-851.7389999933208
545,-852.7389999932972
546,-854.1049999932885
547,-857.1029999932649
548,-858.2529999932614
549,-862.2499999932378
550,-863.9549999932211
551,-864.9549999931975
552,-866.9539999931739
553,-869.7219999931557
554,-870.7859999931542
555,-872.1609999931453
556,-873.1609999931217
557,-875.5159999931133
558,-879.5129999930897
559,-881.5119999930661
560,-882.5119999930424
561,-883.5119999930188
562,-886.3399999929992
563,-888.3389999929756
564,-889.3389999929519
565,-890.3389999929283
566,-889.814999992917
567,-890.8149999928934
568,-891.5749999928754
569,-893.5739999928518
570,-894.5739999928281
571,-898.5709999928046
572,-899.9279999927961
573,-901.6719999927785
574,-902.5209999927584
575,-904.8279999927512
576,-905.8279999927275
577,-906.8279999927039
578,-907.8279999926802
579,-908.4029999926667
580,-908.8639999926557
581,-909.8639999926321
582,-911.8649999926084
583,-912.603999992591
584,-913.6039999925673
585,-914.6039999925437
586,-915.0199999925338
587,-916.0199999925102
588,-917.0199999924865
589,-917.5469999924741
590,-918.5469999924504
591,-920.2799999924331
592,-921.2799999924094
593,-922.2799999923858
594,-922.7849999923739
595,-923.7849999923502
596,-924.1159999923424
597,-925.1159999923187
598,-926.7019999923049
599,-927.9529999922989
600,-931.75199999228
601,-934.7499999922564
602,-936.5179999922383
603,-937.2809999922202
604,-938.0049999922031
605,-938.7649999921852
606,-939.7649999921615
607,-940.9059999921582
608,-941.9059999921345
609,-943.4169999921224
610,-944.4169999920988
611,-946.3039999920778
612,-946.5769999920714
613,-948.5759999920477
614,-951.3069999920305
615,-952.3069999920068
616,-953.3069999919832
617,-954.3069999919595
618,-955.3069999919359
619,-958.3049999919123
620,-961.8399999918996
621,-963.838999991876
622,-964.9619999918731
623,-966.9609999918495
624,-969.9589999918259
625,-972.9569999918023
626,-974.4639999917903
627,-975.4639999917666
628,-975.9949999917541
629,-976.4159999917441
630,-977.8199999917346
631,-978.8739999917333
632,-981.5799999917166
633,-982.3549999916983
634,-983.3549999916746
635,-985.353999991651
636,-987.3529999916274
637,-991.3499999916038
638,-992.4539999916013
639,-993.4539999915777
640,-995.4529999915541
641,-999.4499999915305
642,-1002.3859999915084
643,-1003.525999991505
644,-1006.8169999914982
645,-1008.8159999914745
646,-1011.8139999914509
647,-1013.8149999914273
648,-1014.6449999914076
649,-1015.644999991384
650,-1016.5869999913617
651,-1018.5179999913397
652,-1019.5179999913161
653,-1019.8459999913083
654,-1020.786999991286
655,-1021.7869999912624
656,-1022.7869999912388
657,-1023.8439999912374
658,-1025.8449999912139
659,-1026.3189999912026
660,-1027.318999991179
661,-1028.3189999911554
662,-1028.586999991149
663,-1029.5869999911254
664,-1030.062999991114
665,-1030.9319999910936
666,-1031.0669999910904
667,-1032.2419999910862
668,-1032.4109999910822
669,-1033.4109999910586
670,-1034.277999991038
671,-1035.2719999910146
672,-1036.5619999910077
673,-1038.560999990984
674,-1040.495999990962
675,-1041.4959999909383
676,-1042.016999990926
677,-1044.0179999909024
678,-1048.0149999908788
679,-1050.0139999908552
680,-1051.0049999908317
681,-1052.033999990831
682,-1055.0319999908074
683,-1055.6959999907917
684,-1055.9869999907849
685,-1056.61399999077
686,-1057.995999990761
687,-1058.4349999907506
688,-1059.3709999907285
689,-1060.941999990715
690,-1063.2299999907082
691,-1064.9209999906918
692,-1066.466999990679
693,-1066.137999990663
694,-1068.1369999906394
695,-1071.6949999906262
696,-1074.1139999906163
697,-1077.097999990593
698,-1081.0949999905695
699,-1083.0939999905459
700,-1085.552999990535
701,-1088.5509999905114
702,-1088.8549999905042
703,-1089.4249999904907
704,-1090.30599999047
705,-1090.9439999904548
706,-1091.981999990454
707,-1092.9819999904303
708,-1093.9819999904066
709,-1094.981999990383
710,-1095.9799999903594
711,-1095.8889999903379
712,-1096.0619999903338
713,-1096.4579999903244
714,-1097.4579999903008
715,-1098.044999990287
716,-1098.7049999902713
717,-1099.7049999902476
718,-1099.2699999902343
719,-1100.2699999902106
720,-1101.269999990187
721,-1101.7979999901745
722,-1102.1479999901662
723,-1103.1479999901426
724,-1104.147999990119
725,-1104.986999990099
726,-1105.9869999900754
727,-1106.9869999900518
728,-1107.9869999900282
729,-1110.8449999900079
730,-1111.473999989993
731,-1112.4739999899693
732,-1113.0629999899554
733,-1114.0629999899318
734,-1115.6809999899172
735,-1116.6809999898935
736,-1116.7729999898913
737,-1117.7729999898677
738,-1119.771999989844
739,-1120.7719999898204
740,-1121.7719999897968
741,-1123.018999989791
742,-1123.5059999897794
743,-1124.5379999897787
744,-1125.537999989755
745,-1128.5359999897314
746,-1130.5369999897077
747,-1132.5359999896841
748,-1132.6489999896814
749,-1133.6489999896578
750,-1135.6479999896342
751,-1137.6489999896105
752,-1138.9079999896044
753,-1139.9079999895807
754,-1140.907999989557
755,-1141.6779999895389
756,-1142.6779999895152
757,-1142.8909999895102
758,-1143.8909999894865
759,-1144.890999989463
760,-1145.8909999894393
761,-1147.8899999894156
762,-1149.890999989392
763,-1150.8909999893683
764,-1151.5659999893523
765,-1152.5659999893287
766,-1153.1649999893145
767,-1154.225999989313
768,-1155.2259999892894
769,-1156.2259999892658
770,-1159.2239999892422
771,-1163.2209999892186
772,-1164.2729999892174
773,-1165.1499999891967
774,-1166.149999989173
775,-1167.1499999891494
776,-1168.1499999891257
777,-1169.7619999891112
778,-1170.7619999890876
779,-1171.761999989064
780,-1172.886999989061
781,-1174.6339999890433
782,-1175.6339999890197
783,-1178.631999988996
784,-1179.3609999889788
785,-1182.1669999889598
786,-1182.6489999889484
787,-1184.469999988929
788,-1185.4699999889053
789,-1186.1409999888895
790,-1188.1399999888658
791,-1190.1389999888422
792,-1190.4569999888347
793,-1191.456999988811
794,-1191.1519999887946
795,-1192.151999988771
796,-1193.1519999887473
797,-1196.0379999887264
798,-1196.7029999887106
799,-1197.854999988707
800,-1198.024999988703
801,-1199.0249999886794
802,-1202.0229999886558
803,-1204.3999999886469
804,-1205.7489999886386
805,-1208.11799998863
806,-1210.9249999886108
807,-1211.9249999885872
808,-1212.9249999885635
809,-1213.9249999885399
810,-1215.9239999885162
811,-1216.9239999884926
812,-1217.7429999884732
813,-1218.922999988469
814,-1219.9229999884453
815,-1220.0769999884417
816,-1220.866999988423
817,-1223.585999988406
818,-1224.7649999884018
819,-1225.557999988383
820,-1226.5579999883594
821,-1227.6799999883565
822,-1228.6799999883328
823,-1229.6799999883092
824,-1230.1649999882977
825,-1230.7089999882849
826,-1231.550999988265
827,-1231.8539999882578
828,-1232.9499999882555
829,-1233.9499999882319
830,-1236.749999988213
831,-1238.913999988209
832,-1241.9119999881855
833,-1242.182999988179
834,-1242.9299999881614
835,-1243.5269999881473
836,-1245.4139999881263
837,-1246.4139999881027
838,-1247.413999988079
839,-1248.4139999880554
840,-1250.4129999880317
841,-1253.037999988017
842,-1253.6209999880032
843,-1255.6199999879796
844,-1259.616999987956
845,-1260.6169999879323
846,-1261.9849999879236
847,-1262.3319999879154
848,-1262.4699999879122
849,-1263.4699999878885
850,-1264.1039999878735
851,-1264.3279999878682
852,-1265.637999987861
853,-1266.4699999878412
854,-1267.4699999878176
855,-1268.469999987794
856,-1269.4699999877703
857,-1270.4699999877466
858,-1271.0549999877328
859,-1270.60099998772
860,-1271.311999987703
861,-1272.3119999876794
862,-1273.3119999876558
863,-1273.7479999876455
864,-1274.7479999876218
865,-1276.4689999876048
866,-1279.4669999875812
867,-1282.3929999875593
868,-1282.6659999875528
869,-1282.703999987552
870,-1284.7049999875283
871,-1285.2129999875162
872,-1285.7229999875042
873,-1286.7229999874805
874,-1287.677999987458
875,-1291.6749999874344
876,-1292.6749999874107
877,-1294.673999987387
878,-1296.1379999873761
879,-1297.0049999873556
880,-1297.281999987349
881,-1297.915999987334
882,-1299.9169999873104
883,-1300.9169999872868
884,-1301.9169999872631
885,-1302.4539999872504
886,-1304.4529999872268
887,-1304.9829999872143
888,-1305.9829999871906
889,-1307.7179999871732
890,-1309.7189999871496
891,-1312.716999987126
892,-1314.7159999871024
893,-1315.7159999870787
894,-1316.715999987055
895,-1317.7159999870314
896,-1319.160999987021
897,-1320.1609999869972
898,-1323.88699998698
899,-1326.8849999869565
900,-1327.8849999869328
901,-1328.8849999869092
902,-1330.8839999868856
903,-1331.883999986862
904,-1332.8839999868383
905,-1332.490999986824
906,-1331.4039999868023
907,-1332.4039999867787
908,-1333.2219999867593
909,-1334.320999986757
910,-1335.783999986746
911,-1336.7839999867224
912,-1337.7839999866987
913,-1338.783999986675
914,-1340.5549999866569
915,-1341.5549999866332
916,-1343.5539999866096
917,-1344.553999986586
918,-1345.5539999865623
919,-1346.0379999865509
920,-1347.0379999865272
921,-1348.0379999865036
922,-1346.5179999864922
923,-1348.5169999864686
924,-1349.5899999864669
925,-1351.4219999864472
926,-1352.4219999864235
927,-1354.4209999864
928,-1355.4209999863763
929,-1356.4569999863754
930,-1360.4539999863518
931,-1363.4519999863282
932,-1364.3979999863059
933,-1364.6279999863004
934,-1365.6279999862768
935,-1367.0339999862672
936,-1367.3309999862602
937,-1368.3309999862365
938,-1369.3309999862129
939,-1369.5609999862074
940,-1371.5599999861838
941,-1372.5599999861602
942,-1376.5569999861366
943,-1377.556999986113
944,-1378.5569999860893
945,-1380.3649999860702
946,-1382.3659999860465
947,-1384.364999986023
948,-1386.5579999860183
949,-1387.5579999859947
950,-1388.557999985971
951,-1389.5579999859474
952,-1390.5579999859237
953,-1390.7649999859188
954,-1391.844999985917
955,-1392.480999985902
956,-1393.1289999858866
957,-1391.9819999858664
958,-1392.3219999858584
959,-1396.313999985835
960,-1397.3139999858113
961,-1399.3149999857876
962,-1401.313999985764
963,-1402.3139999857403
964,-1404.3129999857167
965,-1405.312999985693
966,-1407.3119999856694
967,-1410.3099999856458
968,-1410.7209999856361
969,-1412.7199999856125
970,-1414.4269999855958
971,-1415.4269999855721
972,-1417.4259999855485
973,-1419.8029999855396
974,-1420.8979999855374
975,-1421.8979999855137
976,-1422.89799998549
977,-1423.8979999854664
978,-1424.2849999854573
979,-1425.2849999854336
980,-1426.28499998541
981,-1425.5079999854047
982,-1426.507999985381
983,-1427.5079999853574
984,-1428.5079999853338
985,-1429.9039999853244
986,-1430.9039999853007
987,-1431.2659999852922
988,-1432.2659999852685
989,-1433.265999985245
990,-1435.2649999852213
991,-1436.2649999851976
992,-1437.140999985177
993,-1438.1409999851533
994,-1440.1399999851296
995,-1441.139999985106
996,-1442.1399999850823
997,-1443.1399999850587
998,-1445.138999985035
999,-1446.1389999850114
1000,-1447.1389999849878
1001,-1449.139999984964
1002,-1449.861999984947
1003,-1450.1499999849402
1004,-1450.6039999849295
1005,-1451.6039999849058
1006,-1452.6039999848822
1007,-1453.6889999848802
1008,-1454.0169999848724
1009,-1456.0159999848488
1010,-1458.0169999848251
1011,-1459.0169999848015
1012,-1460.0169999847778
1013,-1460.2999999847711
1014,-1461.2999999847475
1015,-1462.2999999847239
1016,-1464.2989999847002
1017,-1465.6239999846925
1018,-1465.7639999846892
1019,-1465.8729999846867
1020,-1466.872999984663
1021,-1467.8729999846394
1022,-1469.8719999846157
1023,-1470.2649999846064
1024,-1473.2629999845828
1025,-1473.9909999845656
1026,-1474.990999984542
1027,-1477.9889999845184
1028,-1479.3139999845107
1029,-1482.311999984487
1030,-1483.4359999844842
1031,-1485.8419999844746
1032,-1487.840999984451
1033,-1488.8409999844273
1034,-1489.8409999844037
1035,-1491.1029999843975
1036,-1493.1019999843738
1037,-1494.3199999843687
1038,-1495.2479999843467
1039,-1496.247999984323
1040,-1499.2459999842995
1041,-1498.4079999842957
1042,-1499.407999984272
1043,-1500.4079999842484
1044,-1501.0369999842335
1045,-1502.0369999842098
1046,-1503.0369999841862
1047,-1505.0359999841626
1048,-1506.6669999841477
1049,-1507.666999984124
1050,-1508.7629999841217
1051,-1511.7609999840981
1052,-1513.3899999840833
1053,-1515.3889999840596
1054,-1518.386999984036
1055,-1519.6979999840287
1056,-1521.696999984005
1057,-1523.160999983994
1058,-1525.1599999839705
1059,-1527.1589999839468
1060,-1528.1589999839232
1061,-1529.7799999839085
1062,-1530.7799999838849
1063,-1531.7799999838612
1064,-1533.7439999838384
1065,-1534.4039999838228
1066,-1535.3589999838002
1067,-1538.3569999837766
1068,-1539.356999983753
1069,-1540.2139999837327
1070,-1541.213999983709
1071,-1542.2829999837074
1072,-1544.01799998369
1073,-1545.4749999836793
1074,-1547.86499998367
1075,-1547.991999983667
1076,-1549.1449999836634
1077,-1552.1429999836398
1078,-1554.1419999836162
1079,-1554.5649999836062
1080,-1556.5639999835826
1081,-1559.561999983559
1082,-1560.0599999835472
1083,-1562.3799999835396
1084,-1563.5469999835357
1085,-1566.544999983512
1086,-1570.0739999834996
1087,-1571.073999983476
1088,-1571.788999983459
1089,-1574.7869999834354
1090,-1575.3809999834214
1091,-1576.3809999833977
1092,-1577.380999983374
1093,-1581.3779999833505
1094,-1582.5319999833469
1095,-1584.5309999833232
1096,-1585.3349999833042
1097,-1586.3349999832806
1098,-1587.334999983257
1099,-1588.842999983245
1100,-1589.1589999832374
1101,-1590.3239999832335
1102,-1591.7419999832236
1103,-1593.7409999832
1104,-1595.4459999831834
1105,-1596.9459999831715
1106,-1600.942999983148
1107,-1602.0859999831446
1108,-1604.041999983122
1109,-1604.924999983101
1110,-1606.7819999830808
1111,-1606.2759999830691
1112,-1606.366999983067
1113,-1608.3659999830434
1114,-1609.8339999830323
1115,-1610.34999998302
1116,-1611.3499999829965
1117,-1612.7809999829863
1118,-1613.9449999829824
1119,-1614.9449999829587
1120,-1615.944999982935
1121,-1616.9449999829114
1122,-1618.9439999828878
1123,-1621.9419999828642
1124,-1622.2389999828572
1125,-1623.7369999828454
1126,-1626.7349999828218
1127,-1627.7349999827982
1128,-1629.7339999827745
1129,-1630.2899999827614
1130,-1634.2869999827378
1131,-1635.2869999827142
1132,-1636.2869999826905
1133,-1637.2869999826669
1134,-1638.4579999826628
1135,-1639.4579999826392
1136,-1640.4579999826155
1137,-1641.2289999825973
1138,-1641.703999982586
1139,-1643.2889999825722
1140,-1644.2889999825486
1141,-1645.288999982525
1142,-1645.8469999825118
1143,-1646.8469999824881
1144,-1648.8459999824645
1145,-1649.9329999824624
1146,-1650.9329999824388
1147,-1651.30199998243
1148,-1652.4469999824266
1149,-1653.2169999824084
1150,-1654.2169999823848
1151,-1655.2169999823611
1152,-1657.2179999823375
1153,-1659.2169999823138
1154,-1660.2169999822902
1155,-1661.5729999822818
1156,-1662.5729999822581
1157,-1663.5729999822345
1158,-1664.5729999822108
1159,-1666.5719999821872
1160,-1668.0779999821752
1161,-1669.0779999821516
1162,-1670.077999982128
1163,-1671.0779999821043
1164,-1672.0779999820807
1165,-1673.077999982057
1166,-1673.8149999820396
1167,-1675.813999982016
1168,-1677.7229999819945
1169,-1681.719999981971
1170,-1683.0319999819635
1171,-1684.1129999819616
1172,-1686.3979999819549
1173,-1690.3949999819313
1174,-1691.3949999819076
1175,-1693.393999981884
1176,-1694.3939999818604
1177,-1695.3939999818367
1178,-1696.393999981813
1179,-1697.3939999817894
1180,-1699.3929999817658
1181,-1701.3919999817422
1182,-1704.3899999817186
1183,-1706.388999981695
1184,-1707.3889999816713
1185,-1708.3889999816477
1186,-1708.799999981638
1187,-1709.7999999816143
1188,-1708.7119999815927
1189,-1710.710999981569
1190,-1711.7109999815455
1191,-1713.275999981532
1192,-1713.8569999815184
1193,-1714.8569999814947
1194,-1715.856999981471
1195,-1716.3409999814596
1196,-1716.5469999814547
1197,-1717.6929999814513
1198,-1719.6939999814276
1199,-1720.693999981404
1200,-1722.6929999813804
1201,-1723.6929999813567
1202,-1724.9499999813506
1203,-1725.949999981327
1204,-1726.9499999813033
1205,-1727.9499999812797
1206,-1729.234999981273
1207,-1730.7659999812604
1208,-1732.7649999812368
1209,-1733.7649999812131
1210,-1734.7649999811895
1211,-1737.752999981166
1212,-1738.726999981143
1213,-1740.7279999811194
1214,-1741.7279999810958
1215,-1745.7249999810722
