reward
-1.209
-5.205999999999939
-6.456000000000023
-10.452999999999497
-13.994999999999196
-15.166999999999101
-16.67499999999882
-17.774999999998943
-18.347999999999644
-21.83700000000024
-23.26100000000076
-24.280000000000783
-27.54900000000111
-28.656000000001242
-29.803000000001422
-30.97200000000163
-32.6850000000025
-33.791000000002256
-35.10600000000152
-38.34000000000098
-39.5460000000005
-40.95599999999954
-44.76299999999766
-45.77699999999763
-49.27499999999647
-53.271999999994144
-54.71099999999312
-55.880999999992724
-58.37299999999158
-59.55199999999116
-62.441999999989086
-65.711999999989
-69.44899999999252
-72.31999999999668
-73.37399999999694
-73.71599999999857
-74.90499999999948
-76.11100000000046
-77.74600000000349
-81.35000000000637
-82.44400000000682
-83.63200000000772
-84.10200000000997
-87.7790000000132
-91.61500000001719
-93.89800000001854
-95.14500000001972
-96.56600000002173
-99.92800000002346
-103.65800000002695
-105.11200000002911
-107.11300000003389
-108.46400000003557
-110.21700000003916
-111.4330000000402
-113.39900000004481
-115.39800000004958
-119.39500000005434
-120.70800000005583
-121.02300000005734
-121.60900000006013
-123.61000000006491
-125.6110000000697
-126.95900000007136
-128.03600000007174
-132.0330000000765
-133.22800000007743
-136.2280000000822
-137.50600000008353
-138.65600000008425
-142.09700000008635
-143.51500000008835
-144.9680000000905
-147.88000000009487
-148.61600000009838
-151.19100000010113
-152.82400000010415
-154.82500000010893
-155.08000000011015
-155.81100000011364
-157.12700000011515
-157.83400000011852
-158.94100000011903
-159.44800000012145
-159.24700000012527
-160.57400000012683
-161.30700000013033
-162.3610000001306
-163.36100000013536
-164.46500000013586
-164.75000000013722
-166.539000000141
-167.53900000014576
-169.53800000015053
-169.83800000015196
-171.81500000015663
-172.8150000001614
-173.81500000016618
-175.69500000017038
-176.36200000017357
-176.8490000001759
-177.84900000018067
-179.84800000018544
-183.3020000001876
-184.14500000019163
-185.1450000001964
-186.31700000019723
-186.5850000001985
-187.6270000001987
-190.62500000020347
-192.62400000020824
-196.621000000213
-197.7900000002138
-198.86800000021418
-199.3310000002164
-203.32800000022115
-205.32900000022593
-206.3290000002307
-206.73600000023265
-207.91700000023351
-209.9180000002383
-210.99100000023864
-211.99100000024342
-213.04300000024367
-214.14700000024416
-215.14700000024894
-217.14800000025372
-217.53300000025556
-218.60900000025592
-219.6090000002607
-220.60900000026547
-222.60800000027024
-223.67700000027057
-225.67800000027535
-226.94600000027663
-227.24800000027807
-228.24800000028284
-230.12700000028704
-232.12800000029182
-236.12500000029658
-240.12200000030134
-241.66700000030394
-242.69500000030408
-246.69200000030884
-248.90900000030987
-250.91000000031465
-251.94800000031483
-252.7990000003189
-253.14700000032056
-254.14700000032533
-256.1480000003301
-257.2290000003282
-259.2280000003046
-262.226000000281
-264.2270000002573
-266.22800000023364
-267.0380000002145
-268.03800000019083
-269.0990000001894
-270.7660000001736
-272.76500000015
-274.3690000001357
-275.36900000011207
-276.3690000000884
-277.2020000000687
-279.37400000006465
-280.374000000041
-281.37400000001736
-282.7580000000083
-284.75699999998466
-286.53899999996617
-287.61499999996437
-288.81099999995973
-291.80899999993613
-293.5289999999191
-293.97999999990844
-295.9809999998848
-298.478999999873
-300.4779999998494
-301.87999999983987
-303.0569999998357
-303.4459999998265
-305.4469999998028
-306.8149999997941
-307.81499999977046
-309.0089999997659
-312.49199999975446
-314.07199999974074
-314.4889999997309
-316.48799999970726
-320.3609999996866
-322.5649999996818
-323.56499999965814
-325.0899999996457
-326.3709999996391
-327.57599999963423
-331.57299999961066
-333.57199999958704
-336.208999999572
-337.5509999995639
-339.54999999954026
-342.1999999995249
-343.19999999950124
