,reward
116,53.175000000012226
117,52.13000000001233
118,53.68900000001336
119,54.64100000001347
120,56.5420000000137
121,55.36100000001412
122,57.20400000001449
123,58.8140000000154
124,60.528000000016064
125,60.49900000001613
126,62.33600000001651
127,64.11400000001663
128,64.06000000001637
129,65.79900000001513
130,67.65700000001445
131,69.31500000001282
132,71.12900000001193
133,73.07400000001167
134,74.0760000000069
135,72.62600000000475
136,72.6160000000047
137,74.36900000000352
138,76.27800000000309
139,77.78500000000074
140,79.57899999999975
141,78.37599999999878
142,80.05799999999726
143,79.88499999999644
144,79.73799999999574
145,80.55199999999485
146,81.34399999999385
147,82.26799999999349
148,83.0819999999926
149,83.9349999999919
150,83.79799999999125
151,85.7259999999909
152,85.70699999999081
153,85.60599999999033
154,84.53299999998998
155,84.46799999998967
156,83.44499999998956
157,84.43699999998952
158,85.43899999998476
159,84.36099999998439
160,86.10899999998318
161,84.72599999998135
162,87.30199999997933
163,89.21699999997892
164,91.06799999997821
165,91.07099999997345
166,90.07299999996869
167,90.98399999996826
168,90.93899999996805
169,91.85699999996766
170,92.80499999996741
171,93.72399999996702
172,95.61299999996649
173,96.42199999996558
174,95.40299999996549
175,94.39099999996543
176,95.20899999996456
177,94.11699999996412
178,94.7549999999624
179,94.68399999996205
180,96.26199999996004
181,97.96899999995864
182,99.44599999995614
183,99.40799999995596
184,100.4099999999512
185,101.60399999994735
186,101.60499999994258
187,103.53899999994226
188,102.46899999994193
189,103.47099999993716
190,103.36499999993666
191,104.26399999993617
192,104.26699999993141
193,104.87299999992953
194,105.76699999992903
195,107.67299999992858
196,107.64599999992845
197,108.57999999992813
198,109.4269999999274
199,110.40099999992728
200,111.36599999992711
201,112.7779999999243
202,112.52999999992312
203,113.51799999992306
204,112.47799999992287
205,112.42299999992261
206,114.30599999992205
207,113.23099999992169
208,114.16599999992138
209,114.09999999992107
210,113.82999999991978
211,114.42399999991784
212,115.3939999999177
213,117.37599999991761
214,118.35599999991751
215,119.02499999991593
216,119.94399999991555
217,119.9349999999155
218,121.76299999991468
219,122.64899999991414
220,124.62299999991401
221,124.48499999991336
222,125.39199999991291
223,126.30399999991249
224,127.30599999990773
225,127.28599999990763
226,126.2789999999076
227,128.2159999999073
228,129.21799999990253
229,131.04799999990172
230,131.03099999990164
231,131.95399999990127
232,131.92699999990114
233,131.896999999901
234,133.84999999990077
235,134.7739999999004
236,134.6689999998999
237,135.6029999998996
238,136.38999999989858
239,138.28199999989806
240,138.18199999989758
241,139.15399999989745
242,140.97199999989658
243,140.96199999989653
244,142.52099999989443
245,144.40199999989386
246,143.3029999998934
247,142.23199999989305
248,143.23399999988828
249,144.2169999998882
250,145.21899999988344
251,144.22099999987867
252,145.1409999998783
253,144.97199999987748
254,145.9529999998774
255,146.9319999998773
256,146.78099999987657
257,145.7649999998765
258,144.70699999987622
259,146.1159999998734
260,145.9719999998727
261,146.95499999987263
262,148.8869999998723
263,149.8449999998721
264,149.81799999987197
265,149.79699999987187
266,151.29499999986948
267,151.19999999986902
268,152.16899999986887
269,152.05699999986834
270,152.93199999986774
271,153.90599999986762
272,153.89599999986757
273,155.8209999998672
274,157.60499999986618
275,159.33999999986492
276,160.17699999986414
277,161.88799999986276
278,163.61299999986144
279,164.50399999986092
280,163.28099999985986
281,162.25599999985974
282,161.21999999985957
283,162.92399999985815
284,163.88299999985796
285,165.75099999985733
286,167.70799999985712
287,169.60699999985664
288,170.5779999998565
289,172.43499999985582
290,172.43799999985106
291,174.07899999984934
292,174.96899999984882
293,175.90999999984854
294,177.69799999984753
295,177.6079999998471
296,177.587999999847
297,178.13299999984483
298,179.86399999984354
299,178.78699999984318
300,180.74699999984298
301,181.7319999998429
302,183.65899999984256
303,183.46399999984163
304,184.53999999983722
305,186.4729999998369
306,187.46099999983684
307,189.33399999983624
308,190.18999999983555
309,191.76999999983354
310,192.7199999998333
311,192.95799999982967
312,193.67699999982833
313,194.49299999982745
314,194.47899999982738
315,195.44899999982724
316,195.34199999982673
317,194.25799999982632
318,193.1669999998259
319,194.94699999982484
320,195.91199999982467
321,195.6049999998232
322,194.37799999982212
323,195.25399999982153
324,195.21399999982134
325,196.21599999981657
326,195.10699999981605
327,196.81199999981465
328,198.62099999981373
329,197.56499999981347
330,199.20899999981177
331,200.0679999998111
332,201.9209999998104
333,203.60299999980887
334,205.5059999998084
335,206.89999999980552
336,206.8519999998053
337,206.788999999805
338,207.70399999980458
339,206.60899999980413
340,206.15499999980196
341,207.05399999980148
342,207.98799999980116
343,207.96699999980106
344,206.91699999980082
345,208.40099999979836
346,209.3879999997983
347,208.38999999979353
348,207.42899999978894
349,209.3599999997886
350,210.78099999978585
351,212.1019999997826
352,213.59499999978019
353,214.5759999997801
354,214.4909999997797
355,213.41699999977934
356,214.37399999977913
357,213.2409999997785
358,214.2199999997784
359,215.20799999977834
360,216.1139999997779
361,217.01699999977743
362,217.96299999977717
363,218.89999999977687
364,218.83399999977655
365,219.54199999977516
366,221.4879999997749
367,223.43699999977466
368,225.32999999977415
369,226.18599999977346
370,228.0709999997729
371,230.05299999977282
372,230.04399999977278
373,229.0249999997727
374,230.82199999977172
375,231.80299999977163
376,233.7549999997714
377,234.73799999977132
378,236.68899999977108
379,236.53499999977035
380,235.51899999977027
381,237.50799999977022
382,239.0629999997681
383,240.7059999997664
384,242.40399999976495
385,242.19799999976397
386,241.1859999997639
387,242.68799999976153
388,242.6579999997614
389,241.65999999975662
390,241.66299999975186
391,242.69099999974722
392,242.65699999974706
393,242.65099999974703
394,242.20899999974492
395,242.71499999974256
396,243.6419999997422
397,244.64399999973745
398,246.58399999973716
399,245.5079999997368
400,246.46199999973658
401,247.31099999973586
402,248.2999999997358
403,247.2389999997355
404,247.1949999997353
405,246.09999999973485
406,247.0089999997344
407,248.97999999973428
408,248.95999999973418
409,250.7569999997332
410,250.55799999973226
411,251.53999999973217
412,251.44599999973173
413,251.39399999973148
414,251.3769999997314
415,250.37899999972663
416,250.11699999972538
417,249.94199999972454
418,250.91899999972443
419,251.88099999972425
420,250.79099999972382
421,251.79299999971906
422,252.782999999719
423,253.68899999971856
424,254.80799999973348
425,256.7009999997349
426,256.5159999997393
427,257.49599999973975
428,258.4739999997403
429,260.4189999997416
430,261.3459999997433
431,263.01399999975115
432,264.9099999997536
433,266.2759999997686
434,267.24799999976926
435,266.23199999976964
436,268.1439999997717
437,269.09699999977283
438,270.76599999978066
439,271.76799999980426
440,270.736999999805
441,269.7389999998286
442,271.7169999998291
443,270.60499999983176
444,270.58899999983214
445,271.59099999985574
446,273.53999999985695
447,273.5429999998805
448,274.4979999998816
449,275.4539999998826
450,276.38999999988414
451,277.25899999988724
452,278.9169999998953
453,280.82299999989755
454,282.02799999991635
455,283.99799999991706
456,284.86799999992013
457,286.5819999999269
458,287.57099999992715
459,286.4839999999292
460,286.4589999999298
461,288.068999999939
462,289.82599999994477
463,291.7819999999458
464,293.2949999999573
465,293.26499999995804
466,292.1269999999613
467,291.1289999999849
468,291.10099999998556
469,292.996999999988
470,292.96699999998873
471,293.38300000000254
472,295.32800000000384
473,297.3050000000044
474,299.25200000000564
475,299.2420000000059
476,299.151000000008
477,299.13800000000833
478,300.64300000002004
479,302.5650000000219
480,303.096000000033
481,303.99200000003543
482,305.9130000000373
483,306.86800000003836
484,308.82700000003933
485,309.82900000006293
486,311.7240000000654
487,310.66000000006693
488,310.5810000000688
489,310.9340000000841
490,312.71100000008937
491,313.6250000000914
492,312.73900000011236
493,311.73100000011254
494,312.64200000011465
495,314.5890000001159
496,315.5910000001395
497,317.4760000001422
498,319.0420000001525
499,319.9490000001547
500,321.8900000001561
501,322.8680000001566
502,324.26900000017076
503,325.21800000017197
504,325.20700000017223
505,326.1790000001729
506,326.15900000017336
507,328.0400000001762
508,329.9450000001784
509,328.9370000001786
510,330.9070000001793
511,330.8990000001795
512,330.8230000001813
513,330.97900000020127
514,330.8920000002033
515,332.22300000021914
516,332.2260000002427
517,333.215000000243
518,334.17900000024383
519,336.03000000024736
520,337.0080000002479
521,338.9570000002491
522,337.93800000024953
523,337.93900000027315
524,339.85900000027505
525,341.8140000002761
526,341.8050000002763
527,341.73600000027795
528,342.72400000027824
529,341.72600000030184
530,343.34100000031094
531,344.34300000033454
532,346.23600000033707
533,347.23800000036067
534,348.21300000036126
535,350.11600000036356
536,351.5740000003764
537,352.5610000003767
538,351.5210000003776
539,353.09800000038763
540,352.0620000003885
541,351.32700000040586
542,353.2920000004067
543,355.1220000004107
544,353.9070000004158
545,354.813000000418
546,353.78600000041865
547,354.7760000004189
548,356.0770000004354
549,357.0640000004357
550,358.0660000004593
551,359.89200000046344
552,359.8860000004636
553,358.87000000046396
554,358.85400000046434
555,360.6530000004691
556,360.65600000049267
557,362.5270000004957
558,362.7590000005139
559,361.73000000051456
560,361.26200000052563
561,363.246000000526
562,364.950000000533
563,365.7170000005385
564,367.65300000054003
565,367.63900000054036
566,368.0170000005551
567,369.9910000005557
568,368.978000000556
569,370.9600000005564
570,371.8630000005587
571,372.84100000055923
572,371.8250000005596
573,373.35000000057084
574,375.22300000057385
575,377.0950000005769
576,377.09800000060045
577,377.991000000603
578,378.71300000060955
579,379.67100000061055
580,381.53100000061386
581,380.6250000006353
582,381.7350000006563
583,383.6050000006594
584,384.607000000683
585,385.5340000006847
586,387.523000000685
587,386.438000000687
588,388.38100000068835
589,390.353000000689
590,389.3550000007126
591,390.3290000007132
592,390.28100000071436
593,391.2080000007161
594,393.19200000071646
595,393.11700000071824
596,394.0900000007189
597,395.95200000072214
598,395.90900000072315
599,397.0020000007446
600,397.2120000007633
601,398.14200000076494
602,399.098000000766
603,399.0220000007678
604,400.9880000007686
605,400.8780000007712
606,400.6160000007774
607,401.47400000078073
608,402.4500000007813
609,403.4520000008049
610,405.3930000008063
611,406.38300000080653
612,406.20900000081065
613,408.18300000081126
614,410.10700000081306
615,409.0210000008151
616,410.68100000082313
617,411.68300000084673
618,413.64000000084775
619,414.6200000008482
620,413.6120000008484
621,414.6000000008487
622,415.57600000084926
623,416.57800000087286
624,418.06700000088495
625,419.0480000008854
626,421.0320000008858
627,421.4770000008989
628,423.3720000009014
629,422.3550000009018
630,423.262000000904
631,424.28600000092706
632,423.26900000092746
633,424.64000000094234
634,426.61900000094283
635,425.6030000009432
636,427.35100000094917
637,429.3210000009499
638,430.39200000097185
639,431.3780000009722
640,432.3800000009958
641,433.36800000099606
642,432.25800000099866
643,432.22500000099944
644,433.12700000100176
645,434.05900000100337
646,435.92800000100647
647,437.6590000010128
648,439.37900000101945
649,439.2410000010227
650,440.145000001025
651,439.76100000103406
652,441.7430000010345
653,443.6250000010373
654,445.5850000010382
655,447.34300000104395
656,449.1500000010485
657,451.4830000010643
658,453.45900000106485
659,454.4390000010653
660,456.3390000010677
661,457.3090000010684
662,457.13800000107244
663,458.1270000010727
664,459.8730000010787
665,458.8490000010793
666,458.8360000010796
667,458.5890000010854
668,460.4630000010884
669,461.45300000108864
670,460.4330000010891
671,461.4250000010893
672,462.4270000011129
673,462.32800000111524
674,463.3220000011154
675,463.9750000011236
676,465.8950000011255
677,465.8150000011274
678,466.7810000011282
679,466.28000000114
680,466.27400000114017
681,467.26700000114033
682,468.8070000011512
683,468.7810000011518
684,468.7700000011521
685,468.7610000011523
686,468.8720000011733
687,470.7550000011761
688,471.72300000117684
689,472.69700000117746
690,473.69900000120106
691,474.5020000012057
692,474.4150000012078
693,474.4000000012081
694,474.3850000012085
695,474.2830000012109
696,475.23900000121193
697,475.2270000012122
698,474.2290000012358
699,476.1920000012367
700,477.12200000123835
701,476.1120000012386
702,477.0990000012389
703,478.08300000123927
704,479.0680000012396
705,479.0710000012632
706,481.0250000012643
707,481.0000000012649
708,481.82800000126895
709,483.78200000127003
710,485.63000000127363
711,486.5470000012756
712,487.5220000012762
713,489.43900000127815
714,488.4080000012789
715,489.32100000128094
716,490.3110000012812
717,489.30300000128136
718,491.29000000128167
719,490.276000001282
720,492.2000000012838
721,493.8360000012924
722,494.7890000012935
723,494.7770000012938
724,494.58100000129843
725,496.557000001299
726,495.9730000013128
727,496.966000001313
728,497.9570000013132
729,496.8510000013157
730,497.73000000131856
731,497.712000001319
732,498.8910000013384
733,499.6450000013442
734,501.0960000013572
735,501.09000000135734
736,502.9990000013595
737,504.97700000136
738,503.9570000013605
739,503.96000000138406
740,504.6410000013916
741,506.6080000013924
742,508.5450000013939
743,508.5350000013941
744,509.10600000140425
745,508.0920000014046
746,509.34100000142234
747,510.2380000014248
748,511.1770000014262
749,512.1610000014266
750,514.1080000014279
751,514.100000001428
752,513.2610000014479
753,513.2400000014484
754,515.2260000014487
755,517.2170000014489
756,519.2060000014492
757,519.7160000014608
758,519.6780000014617
759,521.6530000014623
760,523.5950000014636
761,525.157000001474
762,526.4410000014909
763,528.4000000014919
764,529.4020000015155
765,531.083000001523
766,532.4650000015376
767,533.4670000015612
768,534.4140000015625
769,533.4020000015628
770,532.3870000015631
771,534.1570000015686
772,536.1160000015695
773,535.0200000015718
774,534.0080000015721
775,535.0000000015723
776,534.9840000015727
777,536.9490000015735
778,538.8740000015753
779,540.842000001576
780,541.8120000015767
781,542.8140000016003
782,542.7090000016028
783,545.0080000016194
784,546.9790000016201
785,547.9700000016203
786,547.9350000016211
787,546.9370000016447
788,547.9040000016455
789,548.8480000016468
790,548.8340000016472
791,549.8150000016476
792,548.8010000016479
793,548.7820000016484
794,549.4280000016568
795,548.3490000016586
796,549.3510000016822
797,549.2480000016847
798,550.2300000016851
799,551.1840000016862
800,553.1760000016864
801,552.17800000171
802,553.8450000017178
803,553.8190000017185
804,553.8060000017188
805,552.7440000017202
806,552.7360000017204
807,553.712000001721
808,553.6920000017215
809,554.6820000017217
810,556.627000001723
811,557.6290000017466
812,559.5650000017481
813,559.5550000017483
814,561.4730000017503
815,563.4500000017508
816,564.6130000017706
817,565.9450000017864
818,567.6720000017929
819,566.6580000017932
820,568.5900000017948
821,567.5740000017952
822,568.5340000017961
823,567.5200000017965
824,568.5220000018201
825,569.5240000018437
826,568.4980000018443
827,569.4800000018447
828,570.4480000018455
829,571.426000001846
830,571.3910000018468
831,573.3160000018486
832,574.3180000018722
833,575.8660000018829
834,576.9850000019037
835,578.9540000019044
836,579.8760000019063
837,579.8410000019071
838,581.4560000019162
839,582.422000001917
840,584.3090000019197
841,586.2400000019213
842,587.409000001941
843,586.4030000019411
844,588.2150000019456
845,589.2170000019692
846,590.1260000019713
847,590.1060000019718
848,592.0650000019727
849,593.7480000019802
850,593.7340000019806
851,592.7110000019811
852,593.9370000019994
853,593.8440000020016
854,594.8460000020252
855,594.4490000020346
856,596.2570000020391
857,598.0570000020439
858,598.9150000020472
859,597.8470000020488
860,599.8190000020495
861,601.3020000020617
862,603.2250000020636
863,603.2010000020641
864,605.0560000020675
865,606.2030000020877
866,608.1560000020888
867,609.149000002089
868,609.1250000020896
869,610.1170000020898
870,611.1190000021134
871,612.4490000021292
872,612.41300000213
873,614.3110000021325
874,613.2970000021328
875,614.2700000021334
876,616.1940000021352
877,616.1720000021357
878,616.1750000021593
879,615.1530000021598
880,616.1420000021601
881,616.1000000021611
882,618.0850000021615
883,620.0670000021619
884,621.0420000021625
885,622.4590000021763
886,624.4180000021772
887,623.4100000021774
888,623.2110000021821
889,625.0260000021865
890,625.9980000021872
891,627.7480000021931
892,629.5250000021983
893,630.3920000022015
894,632.3440000022026
895,632.8060000022153
896,633.8080000022389
897,633.7570000022401
898,635.9210000022599
899,635.4300000022715
900,635.4170000022718
901,636.3610000022732
902,637.3630000022968
903,636.3570000022969
904,637.7890000023103
905,636.7580000023111
906,638.6940000023126
907,638.6710000023131
908,639.6500000023136
909,640.5880000023151
910,640.5820000023152
911,639.5580000023158
912,640.8480000023326
913,640.8330000023329
914,640.8190000023333
915,639.8070000023336
916,638.8010000023337
917,639.8030000023573
918,641.7360000023589
919,641.7280000023591
920,643.6910000023599
921,643.5490000023633
922,645.4850000023648
923,644.4740000023651
924,643.4630000023653
925,642.4560000023655
926,644.392000002367
927,644.3840000023672
928,643.3760000023674
929,644.351000002368
930,646.2170000023712
931,646.2110000023713
932,647.2040000023715
933,648.2060000023951
934,650.1540000023963
935,650.1370000023967
936,651.1390000024203
937,653.0960000024213
938,655.0540000024223
939,656.0450000024225
940,654.9530000024247
941,655.9240000024254
942,655.9160000024256
943,656.9070000024258
944,657.9090000024494
945,658.8910000024498
946,657.8800000024501
947,656.8640000024504
948,658.291000002464
949,660.2780000024643
950,662.2450000024651
951,662.9740000024715
952,664.6770000024785
953,666.529000002482
954,665.640000002503
955,665.6320000025032
956,665.6240000025034
957,666.6080000025038
958,667.6100000025274
959,668.5990000025276
960,670.3070000025346
961,669.3610000025569
962,671.3510000025572
963,672.3370000025575
964,674.3250000025578
965,674.3120000025581
966,676.2780000025589
967,676.8140000025699
968,675.80600000257
969,675.7810000025706
970,677.300000002582
971,679.2350000025835
972,681.1900000025846
973,682.129000002586
974,684.0170000025887
975,684.0080000025889
976,685.9080000025913
977,687.834000002593
978,690.1130000026101
979,691.1050000026103
980,691.0900000026106
981,690.0920000026342
982,691.3240000026524
983,693.299000002653
984,694.2790000026534
985,694.2720000026536
986,693.2620000026538
987,693.2490000026542
988,693.2390000026544
989,695.1890000026556
990,695.1920000026792
991,697.1800000026794
992,698.1700000026797
993,697.1640000026798
994,698.1660000027034
995,700.1080000027048
996,701.101000002705
997,700.0860000027053
998,701.9200000027092
999,702.7120000027141
1000,704.2620000027248
1001,705.2420000027253
1002,706.3040000027474
1003,706.2970000027476
1004,708.2520000027487
1005,710.2280000027492
1006,711.9110000027567
1007,711.8890000027573
1008,711.8790000027575
1009,712.8660000027578
1010,711.8500000027582
1011,712.8120000027591
1012,713.8140000027827
1013,715.7500000027842
1014,715.8140000028063
1015,717.7890000028069
1016,718.7790000028072
1017,720.703000002809
1018,722.6850000028094
1019,724.6440000028103
1020,725.618000002811
1021,727.5020000028137
1022,726.4930000028139
1023,726.487000002814
1024,726.4900000028376
1025,725.475000002838
1026,727.431000002839
1027,729.4120000028395
1028,731.38900000284
1029,733.3000000028421
1030,733.2890000028424
1031,735.2420000028435
1032,736.2440000028671
1033,737.2360000028673
1034,738.2380000028909
1035,739.2120000028915
1036,738.2030000028917
1037,738.1940000028919
1038,740.4860000029087
1039,741.4760000029089
1040,740.4600000029093
1041,742.4400000029098
1042,742.43200000291
1043,744.3820000029111
1044,745.58300000293
1045,745.5860000029536
1046,747.5540000029544
1047,748.5460000029545
1048,747.4730000029563
1049,748.4630000029565
1050,749.4520000029568
1051,749.442000002957
1052,751.4210000029575
1053,753.3120000029601
1054,754.7830000029726
1055,754.765000002973
1056,755.7670000029966
1057,757.7430000029972
1058,759.6190000030001
1059,760.5910000030008
1060,761.329000003007
1061,761.3070000030075
1062,762.2530000030088
1063,764.242000003009
1064,765.2440000030326
1065,766.8320000030424
1066,765.8230000030426
1067,767.1340000030589
1068,768.1180000030593
1069,769.1700000030817
1070,770.732000003092
1071,771.7160000030924
1072,772.718000003116
1073,774.7010000031164
1074,774.5810000031192
1075,776.5230000031206
1076,776.506000003121
1077,778.0170000031326
1078,776.9920000031332
1079,777.9770000031335
1080,779.9250000031348
1081,781.6230000031419
1082,780.6090000031422
1083,781.5890000031427
1084,781.9570000031576
1085,780.9500000031578
1086,781.9280000031583
1087,781.9220000031585
1088,780.8860000031593
1089,779.8620000031599
1090,781.6420000031651
1091,782.6320000031653
1092,781.6210000031656
1093,782.5780000031666
1094,781.5660000031669
1095,783.5030000031684
1096,783.4170000031704
1097,785.4060000031707
1098,787.3840000031712
1099,787.3560000031719
1100,789.3020000031731
1101,791.2710000031739
1102,792.2520000031743
1103,791.2420000031746
1104,792.2340000031747
1105,793.1700000031763
1106,792.1600000031765
1107,793.1620000032001
1108,794.1160000032012
1109,796.1050000032014
1110,796.108000003225
1111,797.0980000032253
1112,796.0920000032254
1113,798.0790000032257
1114,799.0720000032259
1115,800.0610000032261
1116,801.4770000032399
1117,802.4610000032403
1118,802.4020000032417
1119,803.9010000032536
1120,805.5630000032615
1121,804.5400000032621
1122,803.5330000032623
1123,804.5110000032628
1124,806.3950000032655
1125,805.3630000032663
1126,807.3450000032667
1127,809.3370000032669
1128,811.3240000032672
1129,812.6910000032822
1130,814.6620000032829
1131,815.6640000033065
1132,815.6540000033067
1133,816.3620000033136
1134,816.6880000033295
1135,817.6810000033297
1136,817.6840000033533
1137,817.6730000033535
1138,816.6670000033537
1139,816.6430000033542
1140,816.6300000033546
1141,816.6200000033548
1142,818.5720000033559
1143,819.5600000033562
1144,820.5510000033564
1145,821.5330000033568
1146,821.2870000033627
1147,823.2570000033634
1148,824.2460000033636
1149,825.2150000033644
1150,825.144000003366
1151,825.1330000033663
1152,824.1230000033665
1153,825.104000003367
1154,826.8800000033723
1155,826.8700000033725
1156,826.8560000033729
1157,828.172000003389
1158,829.1070000033906
1159,829.0920000033909
1160,828.0940000034145
1161,829.0810000034148
1162,831.0680000034151
1163,830.0440000034157
1164,831.4030000034309
1165,832.3940000034311
1166,833.3370000034324
1167,835.2160000034353
1168,836.4770000034528
1169,837.4790000034764
1170,838.9560000034887
1171,837.9360000034892
1172,838.9380000035128
1173,840.3040000035278
1174,840.2790000035284
1175,840.2660000035287
1176,842.2480000035291
1177,843.2500000035527
1178,845.2150000035535
1179,845.1060000035561
1180,846.0950000035564
1181,846.0560000035573
1182,847.5940000035682
1183,848.5870000035684
1184,850.0880000035802
1185,852.0650000035807
1186,852.0420000035813
1187,852.0350000035814
1188,852.038000003605
1189,853.0270000036053
1190,855.0200000036054
1191,854.9740000036065
1192,856.9160000036079
1193,858.8730000036089
1194,859.8640000036091
1195,862.1640000036257
1196,862.1370000036263
1197,862.9070000036318
1198,864.8710000036326
1199,866.7940000036344
1200,866.5520000036402
1201,867.5330000036406
1202,869.0320000036525
1203,870.034000003676
1204,871.0360000036997
1205,873.0090000037003
1206,874.9850000037009
1207,876.0460000037231
1208,876.0230000037236
1209,877.005000003724
1210,878.9920000037243
1211,880.9770000037247
1212,882.0050000037477
1213,883.6230000037567
1214,884.5970000037573
1215,886.3380000037635
1216,888.2830000037648
1217,889.274000003765
1218,891.2380000037658
1219,892.2270000037661
1220,892.2190000037663
1221,893.2110000037665
1222,894.9390000037729
1223,893.9290000037731
1224,894.9310000037967
1225,894.921000003797
1226,896.877000003798
1227,898.706000003802
1228,899.7080000038256
1229,900.6750000038264
1230,902.4500000038317
1231,902.4440000038319
1232,904.3890000038332
1233,906.1370000038391
1234,905.8990000038448
1235,904.8860000038451
1236,903.8710000038454
1237,905.8300000038464
1238,905.7850000038475
1239,907.67800000385
1240,908.6700000038502
1241,910.634000003851
1242,912.6010000038518
1243,913.9040000038683
1244,913.877000003869
1245,915.5070000038777
1246,915.4640000038787
1247,917.4230000038797
1248,918.40900000388
1249,917.4030000038802
1250,917.368000003881
1251,918.8510000038932
1252,920.2940000039064
1253,921.29600000393
1254,920.2850000039302
1255,922.2700000039306
1256,924.2580000039309
1257,925.4840000039492
1258,925.773000003966
1259,927.7050000039676
1260,928.7070000039912
1261,929.5910000039939
1262,929.5800000039942
1263,930.5720000039944
1264,931.5600000039947
1265,933.3960000039986
1266,935.3040000040007
1267,936.0170000040075
1268,937.0080000040077
1269,938.995000004008
1270,937.9850000040083
1271,938.5810000040178
1272,938.5840000040414
1273,940.5320000040426
1274,940.5200000040429
1275,942.4880000040437
1276,943.4900000040673
1277,945.3800000040699
1278,946.3490000040706
1279,945.8190000040831
1280,947.7520000040847
1281,948.7320000040852
1282,950.2820000040958
1283,951.233000004097
1284,952.5860000041123
1285,954.5490000041132
1286,955.4540000041154
1287,956.878000004129
1288,958.8540000041296
1289,960.8020000041308
1290,961.6780000041338
1291,961.6650000041341
1292,962.6300000041349
1293,965.2510000041439
1294,966.2530000041675
1295,967.555000004184
1296,969.4540000041864
1297,970.4460000041865
1298,971.1850000041927
1299,971.1880000042163
1300,973.158000004217
1301,973.1500000042172
1302,974.1390000042175
1303,976.0790000042189
1304,977.0550000042194
1305,976.0450000042197
1306,977.0350000042199
1307,979.2020000042396
1308,979.1950000042398
1309,981.1460000042409
1310,982.5160000042558
1311,983.5180000042794
1312,984.5090000042796
1313,986.4720000042805
1314,987.942000004293
1315,988.9820000043158
1316,990.9490000043165
1317,992.885000004318
1318,993.8870000043416
1319,995.8610000043423
1320,995.8510000043425
1321,995.8370000043428
1322,997.8040000043436
1323,999.6320000043477
1324,1001.6210000043479
1325,1002.6150000043481
1326,1003.6080000043482
1327,1003.5910000043486
1328,1005.2730000043562
1329,1006.773000004368
1330,1007.7510000043685
1331,1009.6830000043701
1332,1010.6850000043937
1333,1010.6540000043944
1334,1009.6460000043946
1335,1011.6350000043949
1336,1013.5530000043968
1337,1013.5110000043978
1338,1014.5130000044214
1339,1016.4110000044238
1340,1017.8730000044366
1341,1019.557000004444
1342,1018.5460000044443
1343,1018.5390000044445
1344,1019.5410000044681
1345,1021.5300000044683
1346,1023.4670000044698
1347,1024.46100000447
1348,1025.4480000044703
1349,1024.4330000044706
1350,1025.3430000044727
1351,1024.6910000044882
1352,1023.6840000044883
1353,1024.9690000045052
1354,1024.9720000045288
1355,1026.6770000045358
1356,1027.668000004536
1357,1026.6610000045362
1358,1027.6630000045598
1359,1028.2530000045695
1360,1029.8420000045792
1361,1032.2060000045942
1362,1034.172000004595
