reward
-1.1680000000000001
-2.296999999999986
-0.6239999999999499
-2.3159999999999155
-2.339999999999913
-2.81999999999986
-3.1419999999998245
-3.327999999999804
-3.5789999999997764
-4.858999999999746
-5.933999999999771
-6.2379999999998725
-4.474999999999952
-3.889000000000052
-2.1050000000000733
-1.2090000000000622
-0.3440000000000476
-0.5280000000000478
0.11199999999996724
-0.9620000000000328
0.9139999999999762
2.7479999999999767
1.7339999999999782
2.615999999999991
3.418000000000008
3.31200000000002
2.183000000000034
3.974000000000057
2.4270000000001173
2.4300000000001503
1.4100000000001525
2.216000000000174
4.083000000000184
4.858000000000172
2.879999999999899
1.8659999999999006
1.7979999999999081
1.5879999999999312
3.2589999999999675
3.2619999999996883
4.700999999999689
3.5019999999996223
3.1989999999996543
1.902999999999687
3.828999999999695
2.6989999999997094
4.630999999999712
5.509999999999671
5.4989999999996675
5.273999999999592
5.150999999999551
5.741999999999415
6.466999999999323
5.100999999999201
7.013999999999173
7.935999999999149
9.729999999999093
8.423999999999262
9.31899999999932
9.747999999999637
11.72499999999965
11.728000000000202
13.599000000000274
12.495000000000331
11.330000000000423
11.26400000000046
12.15400000000052
11.000000000000606
12.868000000000679
13.833000000000698
15.569000000000816
16.52200000000082
17.480000000000768
16.386000000000653
15.387999999999435
16.271999999999395
16.516999999999214
17.04599999999864
17.414999999997868
19.379999999997825
19.382999999996606
20.916999999996037
20.76499999999585
22.68099999999575
23.4769999999955
22.356999999995352
23.28099999999526
25.186999999995145
27.057999999994987
28.547999999994364
30.040999999993744
31.982999999993673
30.926999999993605
32.83099999999356
32.71999999999382
33.342999999994696
35.22599999999497
36.132999999995185
37.07399999999532
37.9539999999956
39.6119999999964
38.55899999999652
40.214999999997325
41.04199999999773
42.91599999999802
43.506999999998975
45.21599999999965
47.62200000000104
46.32200000000174
48.142000000002156
49.96500000000257
51.76800000000303
50.71700000000315
51.64700000000331
53.319000000004074
52.16100000000444
53.022000000004766
51.881000000005095
52.84500000000518
53.18400000000672
54.00900000000713
55.58600000000811
57.52800000000825
57.963000000009565
57.85800000000981
59.74200000001008
61.67000000001025
63.49200000001066
65.36200000001064
65.36500000000588
67.09500000000459
69.03700000000431
69.95400000000392
71.51800000000183
72.47400000000162
71.34900000000103
72.23100000000046
71.18600000000025
72.0489999999996
73.96899999999921
74.8609999999987
75.45599999999676
78.07199999999493
78.95199999999436
80.4379999999919
79.38599999999165
80.34499999999146
81.34699999998669
82.02499999998516
83.96299999998486
83.85799999998436
85.61799999998321
87.26899999998155
86.1329999999809
87.9039999999798
89.46199999997769
90.07999999997587
91.63999999997377
90.59799999997357
90.6009999999688
89.52299999996843
90.41999999996794
91.42199999996318
92.34599999996281
93.21399999996218
94.03899999996135
94.99799999996115
95.96999999996102
94.8389999999604
95.68299999995965
96.58299999995917
97.45099999995854
99.23799999995752
100.74599999995517
102.56499999995431
101.499999999954
102.06799999995194
103.48899999994917
103.2029999999478
105.04899999994707
