reward
-1.09
-2.2609999999999815
-3.3219999999999748
-4.7329999999999295
-3.82699999999996
-3.8669999999999556
-2.9869999999999424
-2.0389999999999366
-2.072999999999933
-2.653999999999869
-2.5199999999997735
-3.586999999999766
-3.704999999999753
-4.049999999999715
-5.086999999999727
-6.560999999999885
-7.2650000000001205
-7.281000000000126
-6.386000000000161
-5.493000000000197
-4.648000000000248
-4.68700000000026
-2.822000000000288
-2.9190000000002776
-1.9620000000002729
-1.0050000000002686
-0.11700000000025768
-0.23200000000025778
-1.2530000000002577
-2.3160000000002507
-3.3140000000001417
-4.301000000000033
-2.7310000000001704
-1.7640000000001677
0.18999999999983497
-0.9570000000001652
-2.112000000000153
-2.1330000000001506
-3.1310000000000406
-2.1940000000000337
-3.265000000000026
-4.560999999999993
-4.76200000000006
-4.890000000000058
-4.0730000000001185
-5.071000000000083
-4.205000000000124
-3.3610000000001734
-3.345000000000065
-3.5510000000000423
-2.5870000000000384
-3.727000000000023
-4.724999999999913
-3.9559999999999897
-3.3189999999999946
-3.3469999999999915
-4.344999999999882
-4.541999999999944
-3.584999999999956
-2.6439999999999495
-1.692999999999944
-1.7139999999999418
-0.7839999999999341
-1.8029999999999342
0.10800000000007448
0.9320000000000743
0.5730000000000743
0.5250000000000745
2.364000000000091
3.2490000000001036
3.972000000000131
2.9330000000001353
2.389000000000194
2.3300000000002004
4.2180000000002025
5.149000000000179
5.995000000000128
6.930000000000106
5.931999999999782
4.863999999999759
6.80699999999974
5.680999999999698
4.519999999999644
4.942999999999452
5.740999999999384
5.7059999999993725
7.635999999999351
8.623999999999352
7.803999999999807
9.751999999999795
9.716999999999814
10.39999999999999
11.383
10.385000000000552
12.22800000000064
12.198000000000656
11.200000000001209
12.135000000001245
13.065000000001284
14.051000000001292
15.015000000001312
14.017000000001863
15.73200000000153
16.689000000001556
16.632000000001486
16.547000000001383
15.549000000000165
15.52000000000017
16.52199999999975
15.501999999999725
14.503999999999516
14.447999999999546
14.42399999999956
13.40699999999957
13.394999999999577
12.39700000000013
11.383000000000138
13.23500000000022
15.206000000000238
14.20800000000045
15.175000000000459
16.388999999999637
17.65399999999874
19.617999999998695
21.59099999999866
21.582999999998652
23.06699999999802
22.9689999999979
24.86099999999777
23.83699999999774
22.83899999999652
24.774999999996442
24.752999999996415
24.434999999996027
24.821999999995278
25.772999999995218
26.756999999995198
28.73399999999517
30.69999999999513
29.682999999995108
31.579999999995174
32.58199999999746
34.492999999997664
36.45699999999775
38.41199999999785
37.41400000000018
38.40100000000021
40.381000000000256
39.22100000000063
40.223000000002955
41.18600000000304
42.172000000003074
44.14900000000313
43.13200000000317
43.96800000000355
45.80500000000393
45.78800000000397
47.4730000000047
49.464000000004724
48.43700000000479
49.331000000005034
51.26800000000518
50.25400000000521
52.14900000000546
54.11800000000553
55.01400000000577
56.983000000005845
58.914000000006006
57.80600000000626
59.72000000000646
61.68100000000655
62.68300000000415
64.64200000000422
63.623000000004126
63.60900000000416
63.55700000000428
64.55899999999983
64.54999999999978
63.49199999999951
62.493999999999
62.47699999999904
64.26499999999885
65.18699999999848
67.07999999999797
69.0249999999977
68.00599999999761
69.00799999999285
69.84499999999207
71.74199999999158
72.74399999998681
72.73099999998675
73.73299999998198
72.72299999998194
74.71199999998188
73.68099999998174
72.65399999998161
74.03499999997865
75.99899999997848
74.97299999997836
75.84699999997775
77.7949999999775
79.14799999997442
81.12899999997433
81.11099999997424
81.08999999997414
82.99199999997367
84.9569999999735
86.90399999997325
87.86399999997306
88.84399999997297
89.8289999999729
90.83099999996813
92.82199999996809
92.79399999996795
93.79599999996319
93.79899999995843
95.7729999999583
97.70499999995798
97.67299999995782
96.65699999995775
97.65899999995298
98.66099999994822
