,reward
288,82.31523737878726
289,-14.178206174649521
290,85.92998699995232
291,-13.315923053571643
292,-14.789251231236406
293,-14.147797006268153
294,-14.851722311400906
295,87.77855206371545
296,88.46966488554422
297,84.54966381376934
298,-15.951050760283776
299,-14.582886347050184
300,91.64418972288325
301,-15.088195959261046
302,-14.072356878829826
303,-14.61643469259602
304,88.52397550618223
305,-15.75132608050416
306,94.7475910055795
307,90.36559521233198
308,-16.288950495826672
309,-10.844701580935697
310,-12.901850105137907
311,-16.496502918105737
312,91.4275007108441
313,-13.29765195509825
314,-14.30475767300152
315,-14.343272074567398
316,-14.135286517729995
317,-15.763300344006957
318,-14.050801745608911
319,-14.669348847382288
320,88.17269137840522
321,-13.414563756141641
322,90.06955606285086
323,-16.475527103778795
324,-13.896082447000403
325,-16.21943753615324
326,90.679150316643
327,-12.57553566893808
328,-14.509962657856473
329,-14.347788233442143
330,-14.982673298506258
331,-13.609808701114355
332,-15.084849687709964
333,-14.45966026617095
334,-14.456513347651454
335,-13.241055454455813
336,-15.548142938727576
337,-15.074284510803656
338,-15.604696293580995
339,-14.457673891263887
340,-13.923102105430756
341,-16.262051915906923
342,-13.365056429885358
343,-14.034121849486914
344,-15.678409084375694
345,-17.100431067532828
346,-14.863461361638244
347,-13.54114335456628
348,-14.258092685944266
349,-16.786611021066566
350,-15.539849001980686
351,88.47181852660498
352,92.78289473149668
353,-14.418139750746237
354,84.03014267681333
355,-14.194177462982264
356,91.28106222871844
357,88.91913583716965
358,-12.620145071351981
359,89.80261376260735
360,92.52090593001753
361,-15.477767624308807
362,91.55652754481433
363,-13.719551940867726
364,-11.979609838297845
365,89.01817059420495
366,-14.992593931488784
367,90.38971069721684
368,-12.222958744737838
369,-14.723080307158904
370,-14.812465491799138
371,92.38077807662478
372,-14.135104652957452
373,87.00742965644939
374,-13.824770047091048
375,-12.789217801278634
376,-16.265810711407628
377,-15.717779878868624
378,87.0258845950608
379,-14.883886304158667
380,-10.624174284010474
381,-14.152603857503586
382,-15.30332609828838
383,-12.20681536893038
384,-16.44818287769629
385,-12.612255243729344
386,-14.258069475674176
387,-13.624878874047793
388,-15.715260610948729
389,-15.327028454910659
390,-13.981292569862514
391,92.72776976539865
392,95.78293858156572
393,-14.858165858018921
394,-13.465158194722965
395,-15.953967894569075
396,-13.423288768353249
397,-17.1938523961404
398,88.65467874887324
399,93.54534960716585
400,-12.597857577006913
401,-13.612396410434629
402,-13.221015090843679
403,-14.928105461703794
404,-16.734939195837736
405,-15.77961015422274
406,-13.001289362097932
407,-14.849404057948455
408,-14.366774631601468
409,90.24703123096323
410,-13.221270391095914
411,-14.7450331380319
412,-15.253888125796754
413,87.67084762635008
414,88.93418925983497
415,-13.242623713174032
416,-13.702801550014666
417,-12.86311326597959
418,89.12475248539333
419,-13.643328323894437
420,-15.410216060865999
421,-14.728190522939617
422,-15.261153742467194
423,-14.13773691402431
424,-14.385869204273591
425,85.69237351462927
426,-14.183437381755823
427,93.06148129630853
428,85.92022259823202
429,-15.075345427292893
430,-13.76397130910452
